Date,Station_ID,Basin_role,Area_km2,Observed_mm_day,Simulated_mm_day,Observed_m3s,Simulated_m3s
2014-04-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.28263342,4.307187,4.508723
2014-04-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.28071964,4.307187,4.478193
2014-04-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.26802254,4.1476617,4.275642
2014-04-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.26916528,4.1476617,4.2938714
2014-04-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.2657169,4.1476617,4.238861
2014-04-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.26449454,4.1476617,4.2193613
2014-04-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.27776134,4.1476617,4.4310007
2014-04-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.27904618,4.307187,4.451497
2014-04-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.27474976,4.1476617,4.382958
2014-04-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.27283084,4.1476617,4.3523464
2014-04-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.27742493,4.1476617,4.425634
2014-04-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.2825296,3.9881365,4.5070662
2014-04-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.29669726,3.9881365,4.7330766
2014-04-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.335456,3.9881365,5.3513775
2014-04-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.36262786,4.1476617,5.7848377
2014-04-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.36150467,4.307187,5.76692
2014-04-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.34748566,4.307187,5.543281
2014-04-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.32768404,4.1476617,5.227395
2014-04-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.30851507,3.9881365,4.921601
2014-04-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.285743,3.8286111,4.558328
2014-04-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.27905262,3.8286111,4.4515996
2014-04-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.26456606,3.669086,4.2205024
2014-05-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.24388576,3.5095606,3.8905988
2014-05-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.2354976,3.3500352,3.7567863
2014-05-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.21729851,3.3500352,3.4664645
2014-05-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.21618712,3.19051,3.448735
2014-05-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.20987248,3.19051,3.3480005
2014-05-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.2024926,3.19051,3.2302725
2014-05-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.1992656,3.19051,3.1787937
2014-05-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.20544744,3.3500352,3.2774098
2014-05-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.22536683,3.5095606,3.5951748
2014-05-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.25411975,3.8286111,4.0538573
2014-05-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.27903664,3.9881365,4.451345
2014-05-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.30307305,4.1476617,4.834787
2014-05-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.30434215,3.9881365,4.855032
2014-05-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.28259265,3.8286111,4.5080724
2014-05-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.2656392,3.8286111,4.2376213
2014-05-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.2505051,3.669086,3.996194
2014-05-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.2378738,3.5095606,3.7946928
2014-05-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.22531605,3.5095606,3.5943646
2014-05-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.24259603,3.8286111,3.8700244
2014-05-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.24863446,3.669086,3.9663527
2014-05-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.24094903,3.5095606,3.8437505
2014-05-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.22100294,3.3500352,3.5255594
2014-05-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.21091604,3.19051,3.3646479
2014-05-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.21816278,3.0309827,3.4802518
2014-05-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.22443259,2.8714576,3.5802712
2014-05-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.2127496,2.8714576,3.3938978
2014-05-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.21212137,2.5524068,3.3838758
2014-05-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.20853317,2.3928816,3.326635
2014-05-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.20050478,2.3928816,3.1985617
2014-05-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.20176041,2.3928816,3.2185922
2014-05-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.19773805,2.5524068,3.1544254
2014-06-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.1852696,2.3928816,2.9555218
2014-06-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.18381369,2.3928816,2.9322963
2014-06-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.17209709,2.2333562,2.7453866
2014-06-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.17246592,2.2333562,2.7512705
2014-06-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.17150939,2.3928816,2.7360113
2014-06-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.18280149,2.2333562,2.9161491
2014-06-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.17930341,2.2333562,2.8603458
2014-06-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.17440236,2.0738308,2.7821617
2014-06-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.17300129,2.0738308,2.7598112
2014-06-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.16513145,2.0738308,2.634267
2014-06-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.18392646,2.3928816,2.9340954
2014-06-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.20125902,3.9881365,3.2105937
2014-06-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.199754,4.307187,3.186585
2014-06-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.20881712,4.1476617,3.3311648
2014-06-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.19865036,3.9881365,3.168979
2014-06-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.19070113,3.8286111,3.0421686
2014-06-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.18417227,3.5095606,2.9380167
2014-06-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.17819333,3.5095606,2.8426373
2014-06-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.17265642,3.5095606,2.7543094
2014-06-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.1696775,3.3500352,2.706788
2014-06-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.16817725,3.3500352,2.6828554
2014-06-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.16889226,3.19051,2.6942616
2014-06-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.16255331,3.0309827,2.5931392
2014-06-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.15575755,3.0309827,2.4847295
2014-06-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.16228282,3.0309827,2.5888243
2014-06-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.16099524,2.8714576,2.568284
2014-06-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.14851773,2.7119322,2.369236
2014-06-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.1390723,2.5524068,2.2185574
2014-06-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.16699064,2.7119322,2.663926
2014-06-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.16702366,3.0309827,2.6644526
2014-07-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.20028949,3.3500352,3.1951272
2014-07-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.18560505,3.3500352,2.9608731
2014-07-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.18033838,3.3500352,2.8768563
2014-07-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.16628015,3.0309827,2.6525917
2014-07-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.1533283,3.0309827,2.4459767
2014-07-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.15219057,2.8714576,2.4278271
2014-07-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.14591432,2.7119322,2.327705
2014-07-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.15461707,2.7119322,2.466536
2014-07-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.16739047,3.0309827,2.670304
2014-07-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.17720258,3.19051,2.8268323
2014-07-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.16940045,3.19051,2.7023685
2014-07-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.16039515,3.19051,2.558711
2014-07-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.17166471,3.5095606,2.7384894
2014-07-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.16184151,3.669086,2.5817842
2014-07-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.17956805,3.669086,2.8645675
2014-07-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.1729114,3.669086,2.758377
2014-07-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.17810214,3.3500352,2.8411825
2014-07-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.17332578,3.0309827,2.7649875
2014-07-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.16743135,2.8714576,2.6709564
2014-07-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.1564523,2.5524068,2.4958124
2014-07-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.14889038,2.5524068,2.3751805
2014-07-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.14527929,2.3928816,2.3175745
2014-07-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13999999,0.14227057,2.2333562,2.2695777
2014-07-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.13926852,2.0738308,2.2216876
2014-07-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.13,0.14199805,2.0738308,2.2652304
2014-07-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.120000005,0.1475004,1.9143056,2.3530068
2014-07-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.120000005,0.13911414,1.9143056,2.2192247
2014-07-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.120000005,0.14241958,1.9143056,2.2719548
2014-07-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.120000005,0.14377224,1.9143056,2.2935333
2014-07-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.14999998,0.1578672,2.3928816,2.5183837
2014-07-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.17366612,3.5095606,2.7704167
2014-08-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.17361164,3.0309827,2.7695477
2014-08-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.1683166,2.7119322,2.6850784
2014-08-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.19134212,3.9881365,3.052394
2014-08-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.42999995,0.2134031,6.859594,3.4043229
2014-08-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.22557437,6.0619674,3.5984857
2014-08-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.24219549,5.1048155,3.8636346
2014-08-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.23659623,4.785765,3.7743123
2014-08-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.24293458,4.94529,3.875425
2014-08-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.22453225,4.94529,3.581861
2014-08-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.22755313,4.626238,3.6300519
2014-08-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.23112082,4.307187,3.6869657
2014-08-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.23814142,4.1476617,3.7989619
2014-08-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.23380673,3.9881365,3.7298126
2014-08-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.24183154,3.9881365,3.8578289
2014-08-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.24709642,3.9881365,3.941817
2014-08-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.24144256,4.1476617,3.8516235
2014-08-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.24444342,3.9881365,3.899495
2014-08-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.24119794,3.8286111,3.8477213
2014-08-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.23966742,3.669086,3.8233056
2014-08-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.24779451,3.5095606,3.9529533
2014-08-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.23933768,3.3500352,3.8180454
2014-08-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.23910427,3.3500352,3.814322
2014-08-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.23151731,3.19051,3.6932907
2014-08-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.22427893,3.0309827,3.5778198
2014-08-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.22119474,3.0309827,3.5286193
2014-08-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.21803117,2.8714576,3.4781523
2014-08-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.20891464,2.7119322,3.3327203
2014-08-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.20349908,2.7119322,3.2463284
2014-08-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.15999997,0.19402039,2.5524068,3.0951192
2014-08-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.20422506,2.7119322,3.2579098
2014-08-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.20000589,2.7119322,3.1906033
2014-09-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.16999996,0.22794604,2.7119322,3.6363199
2014-09-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.17999995,0.26362395,2.8714576,4.2054734
2014-09-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.25601852,3.19051,4.0841475
2014-09-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.25829053,3.19051,4.1203914
2014-09-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.25002146,3.19051,3.988479
2014-09-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.24411798,3.0309827,3.8943033
2014-09-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.18999994,0.24377966,3.0309827,3.8889062
2014-09-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.26155114,3.19051,4.1724067
2014-09-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.25210404,3.19051,4.0217013
2014-09-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.25844407,3.19051,4.122841
2014-09-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.20000005,0.27133,3.19051,4.3284044
2014-09-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.25705445,3.3500352,4.1006727
2014-09-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.21000004,0.29086065,3.3500352,4.639968
2014-09-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.3162949,3.9881365,5.045709
2014-09-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3437786,4.4667125,5.484144
2014-09-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.3397678,4.626238,5.4201617
2014-09-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.3455242,4.626238,5.5119905
2014-09-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3421321,4.4667125,5.457878
2014-09-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.3433572,4.307187,5.4774218
2014-09-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.35029912,4.1476617,5.588163
2014-09-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.3423586,4.1476617,5.461491
2014-09-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.32693923,4.1476617,5.215513
2014-09-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.33531535,3.9881365,5.3491335
2014-09-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.3363732,3.9881365,5.366009
2014-09-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.33340204,3.8286111,5.318611
2014-09-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.33560956,3.8286111,5.353827
2014-09-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.3271116,3.8286111,5.218263
2014-09-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.23000002,0.3236451,3.669086,5.1629634
2014-09-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.22000003,0.31652963,3.5095606,5.0494537
2014-09-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.31195343,3.9881365,4.9764514
2014-10-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3175646,4.4667125,5.065964
2014-10-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.32058537,4.626238,5.114153
2014-10-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.27999997,0.3240738,4.4667125,5.169802
2014-10-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.3167237,4.307187,5.0525494
2014-10-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.25,0.32329524,3.9881365,5.157382
2014-10-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.24000001,0.32425916,3.8286111,5.172759
2014-10-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26999998,0.31130302,4.307187,4.966076
2014-10-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.26,0.32863057,4.1476617,5.242494
2014-10-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.28999996,0.32416546,4.626238,5.1712646
2014-10-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.37067366,5.1048155,5.9131885
2014-10-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.3421414,5.4238663,5.4580264
2014-10-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.37316155,5.4238663,5.952877
2014-10-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.3463881,5.4238663,5.525772
2014-10-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.35758686,5.4238663,5.704421
2014-10-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.3389331,5.4238663,5.406846
2014-10-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.36080515,5.5833917,5.7557607
2014-10-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.3501171,5.742917,5.585259
2014-10-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.3515811,6.0619674,5.6086135
2014-10-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.3443464,6.221493,5.4932017
2014-10-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.3498206,6.7000685,5.5805297
2014-10-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.42999995,0.35180616,6.859594,5.612204
2014-10-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.52,0.37953258,8.295323,6.054511
2014-10-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.68999994,0.45952475,11.007256,7.33059
2014-10-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.66,0.46862292,10.528681,7.475729
2014-10-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.60999995,0.47028244,9.731052,7.502202
2014-10-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.57,0.4488814,9.092951,7.160801
2014-10-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.53,0.43392742,8.454849,6.922247
2014-10-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.51,0.4088639,8.135798,6.5224204
2014-10-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.5,0.38976216,7.976273,6.217699
2014-10-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.49,0.38985944,7.8167477,6.2192507
2014-10-31,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.3836274,7.6572223,6.119834
2014-11-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.3715948,7.6572223,5.927883
2014-11-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.47000003,0.36775017,7.4976974,5.8665514
2014-11-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.47000003,0.3546474,7.4976974,5.657529
2014-11-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.48000002,0.35072732,7.6572223,5.5949936
2014-11-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.43999994,0.35103154,7.0191193,5.599847
2014-11-06,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.34887505,6.381018,5.5654454
2014-11-07,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.349059,6.0619674,5.5683794
2014-11-08,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.37,0.34108698,5.902442,5.441206
2014-11-09,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.33739614,5.742917,5.3823276
2014-11-10,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.3359506,5.742917,5.3592677
2014-11-11,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.3349836,6.0619674,5.343841
2014-11-12,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.331097,6.7000685,5.2818403
2014-11-13,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.41999996,0.33576846,6.7000685,5.356362
2014-11-14,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.40999997,0.3395599,6.5405436,5.4168453
2014-11-15,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39999998,0.33509517,6.381018,5.345621
2014-11-16,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.3329965,6.221493,5.312142
2014-11-17,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.33302486,6.0619674,5.3125944
2014-11-18,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.3352281,5.4238663,5.3477416
2014-11-19,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.33664286,5.1048155,5.370311
2014-11-20,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.32000005,0.33224928,5.1048155,5.300222
2014-11-21,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.33250022,5.5833917,5.304225
2014-11-22,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.3415649,6.0619674,5.4488297
2014-11-23,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.37,0.3469522,5.902442,5.534771
2014-11-24,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.35817826,6.0619674,5.7138553
2014-11-25,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.39,0.36778152,6.221493,5.8670516
2014-11-26,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.38,0.35569704,6.0619674,5.6742735
2014-11-27,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.36,0.3494271,5.742917,5.574252
2014-11-28,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.35000002,0.3328483,5.5833917,5.309778
2014-11-29,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.34000003,0.3179021,5.4238663,5.0713477
2014-11-30,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.33000004,0.31314743,5.264341,4.9954987
2014-12-01,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.31191778,4.94529,4.975883
2014-12-02,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.31034172,4.94529,4.9507403
2014-12-03,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.30123532,4.785765,4.8054705
2014-12-04,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.30000007,0.29309523,4.785765,4.6756153
2014-12-05,GRDC_6341500,Snow/lake unregulated baseline,1378.3,0.31000006,0.28968477,4.94529,4.6212096
